cell_id,max_depth
78585,0.062951020896435
85322,0.055926337838173
85360,0.122387267649174
85373,0.305867046117783
85374,0.15253247320652
85705,0.082293480634689
85709,0.112173520028591
85736,0.109726525843143
85769,0.051035318523645
85770,0.195738971233368
85780,0.051074255257845
85799,0.052511017769575
85803,0.052102752029896
85805,0.056318402290344
88311,0.110336296260357
88343,0.143707126379013
88345,0.051564164459705
88349,0.09998195618391
88352,0.251106590032578
88353,0.260840982198715
88359,0.182189762592316
88360,0.358688920736313
88361,0.386919051408768
88365,0.3301902115345
88366,0.445952445268631
88367,0.207429021596909
88369,0.050848163664341
88370,0.11754646897316
88371,0.182234361767769
88372,0.141896113753319
88373,0.078705340623856
88374,0.134839117527008
88377,0.288682758808136
88379,0.228468835353851
88380,0.339565068483353
88382,0.173058599233627
88458,0.273112654685974
90626,0.099654830992222
90628,0.238299697637558
90686,0.126586765050888
90687,0.216617777943611
90707,0.159853726625443
90746,0.268691509962082
90749,0.318410873413086
90758,0.320485502481461
90762,0.05748999863863
90764,0.099083535373211
90765,0.100677847862244
90767,0.189223930239677
90768,0.16471067070961
90770,0.267680168151855
90772,0.082114271819592
90774,0.131860330700874
90776,0.355034291744232
90777,0.132496491074562
90778,0.279680222272873
90779,0.231787353754044
90780,0.26825138926506
90781,0.190210953354836
90782,0.071571692824364
90783,0.352892756462097
90785,0.220035120844841
90786,0.058973509818316
90788,0.092783279716969
90789,0.371254831552505
90790,0.320745974779129
90791,0.13323175907135
90792,0.240501761436462
90793,0.190235152840614
90794,0.300383657217026
90795,0.266975373029709
90797,0.367009729146957
90798,0.481995493173599
90799,0.358227342367172
90800,0.186301618814468
90801,0.156222984194756
90802,0.263623237609863
90803,0.086559437215328
90804,0.371391981840134
90805,0.422252893447876
90806,0.32364496588707
90807,0.227567404508591
90816,0.232992634177208
90818,0.321786910295486
90820,0.067225590348244
90822,0.233324781060219
90823,0.247718840837479
90824,0.231871172785759
90825,0.205718040466309
90826,0.205085277557373
90827,0.12856887280941
90828,0.195442229509354
90830,0.080409042537212
