cell_id,max_depth
7417,0.050236787647009
9050,0.087344713509083
9096,0.0579948797822
9108,0.134818822145462
9126,0.118247471749783
9128,0.064828775823116
9129,0.138131991028786
9133,0.074827842414379
9217,0.101575210690498
9219,0.101524002850056
9221,0.054838266223669
9223,0.058176081627607
9232,0.064827360212803
9235,0.111574962735176
9237,0.051427513360977
9250,0.146317005157471
9263,0.124004416167736
9264,0.121436588466167
9275,0.131093010306358
9276,0.194548189640045
9277,0.103852920234203
9278,0.114381581544876
9515,0.101193405687809
9516,0.072938233613968
9551,0.072912953794003
9552,0.142837092280388
9553,0.132826343178749
9585,0.095466203987598
9664,0.330084979534149
9685,0.122391797602177
9693,0.129590645432472
9694,0.192151233553886
9696,0.288052350282669
9697,0.381957352161407
9698,0.30993726849556
9699,0.373450368642807
9702,0.111382216215134
9711,0.311926603317261
9715,0.261932700872421
9716,0.168837890028954
9717,0.248829931020737
9718,0.188718989491463
9719,0.100493714213371
9720,0.298203140497208
9721,0.369936525821686
9722,0.145414113998413
9723,0.122274190187454
9724,0.284890443086624
9725,0.175077468156815
9726,0.314861088991165
9727,0.34150904417038
9728,0.249188780784607
9729,0.306289553642273
9730,0.214746221899986
9731,0.306199878454208
9734,0.053325898945332
9776,0.132910117506981
9784,0.159512102603912
9785,0.149539470672607
9786,0.152852535247803
9787,0.162393048405647
9788,0.146436929702759
9789,0.199304327368736
9790,0.172864466905594
9791,0.159611091017723
9792,0.149695426225662
9793,0.122983202338219
9797,0.132970094680786
9801,0.172981858253479
9802,0.266257733106613
9803,0.212903335690498
9804,0.299704790115356
9805,0.252958804368973
9808,0.378839045763016
9810,0.138653233647347
9812,0.16205145418644
9827,0.218729078769684
9828,0.116999261081219
9829,0.332177728414536
9830,0.192243307828903
9831,0.28532412648201
9832,0.250227183103561
9833,0.278599977493286
9834,0.336313962936401
9837,0.064601488411427
9842,0.066421486437321
9845,0.103060692548752
9850,0.066468998789787
9851,0.119782119989395
9852,0.246395334601402
9853,0.206536501646042
9854,0.286295861005783
9855,0.133199661970139
9856,0.219619005918503
16510,0.050236791372299
16632,0.131656721234322
16664,0.093931831419468
16665,0.166591569781303
16666,0.076303079724312
16667,0.173693507909775
16688,0.249291002750397
16689,0.204802230000496
16690,0.082948550581932
16692,0.173914417624474
16694,0.221241921186447
16696,0.199340835213661
16697,0.151772692799568
16699,0.242276310920715
16932,0.08666817843914
16963,0.669006943702698
16967,0.638840734958649
16971,0.119644775986671
16988,0.408767282962799
16989,0.38014343380928
16990,0.318860918283463
16991,0.261289715766907
16992,0.942883491516113
16993,0.528802275657654
16994,1.22946202754974
16995,0.323263227939606
16996,0.28617998957634
16997,1.10464119911194
16998,0.162464827299118
16999,1.13616609573364
17081,0.090830445289612
17107,0.115466386079788
17108,0.134925320744514
17137,0.44212618470192
17141,0.066398747265339
17143,0.323101758956909
17144,0.365457475185394
17145,0.092232383787632
17193,0.061193145811558
17203,0.210155248641968
17204,0.131087675690651
17205,0.20449198782444
17206,0.07569957524538
17207,0.142361909151077
17250,0.376448899507523
17251,0.630278885364532
17255,0.626221835613251
17256,0.086649172008038
17257,0.052535317838192
17282,0.141880601644516
18887,0.092251159250736
18946,0.126985460519791
18947,0.238980501890183
19063,0.382954567670822
19089,0.150545731186867
19090,0.140968531370163
19092,0.265209913253784
19095,0.271017044782639
19322,0.263865083456039
19324,0.303222507238388
19361,0.246443048119545
19366,0.257724076509476
19372,0.401405245065689
19374,0.2840316593647
19377,0.425387322902679
19378,0.277384251356125
19380,0.245602682232857
19381,0.333195477724075
19382,0.133007705211639
19384,0.329862356185913
19385,0.089672245085239
19386,0.163188204169273
19387,0.273012191057205
19388,0.106792196631432
19389,0.136731848120689
19390,0.106644220650196
19393,0.402776718139648
19394,0.494592875242233
19396,0.330594301223755
19418,0.410587340593338
19419,0.320594877004623
19422,0.21392759680748
19423,0.223927170038223
19424,0.180598095059395
19427,0.410576641559601
19428,0.410589963197708
19430,0.410583555698395
19431,0.263919919729233
19433,0.400588572025299
19434,0.410614639520645
19435,0.133974313735962
19436,0.263920158147812
19438,0.054149623960257
19440,0.050997335463762
19442,0.114623889327049
19445,0.30078911781311
19446,0.227376028895378
19448,0.087973274290562
19455,0.210734352469444
19456,0.303883701562881
19457,0.220606431365013
19459,0.110717684030533
19460,0.164081737399101
19461,0.143935561180115
19462,0.230736494064331
19463,0.410623818635941
19464,0.290542632341385
19466,0.143954679369926
19467,0.120659828186035
19468,0.287484019994736
19469,0.193861588835716
19470,0.180597230792046
19471,0.410584568977356
19475,0.309016972780228
19477,0.153944030404091
19482,0.183476433157921
19485,0.115603893995285
19490,0.168343126773834
19492,0.339258015155792
