cell_id,max_depth
1,0.71466064453125
4934,0.211761474609375
6800,0.385894775390625
6923,0.155502319335938
6924,0.062271118164063
6926,0.255569458007813
6927,0.138931274414063
6928,0.152236938476563
6929,0.268875122070313
6930,0.348831176757813
6932,0.148941040039063
6934,0.102294921875
6937,0.1490478515625
6938,0.129058837890625
6939,0.272232055664063
6940,0.255752563476563
6941,0.145751953125
6942,0.102249145507813
6947,0.565887451171875
6948,0.105636596679688
6949,0.065765380859375
6950,0.202545166015625
6951,0.23919677734375
6952,0.239288330078125
6953,0.305831909179688
6954,0.315933227539063
7109,0.078903198242188
7153,0.352523803710938
7155,0.229263305664063
7156,0.059005737304688
7157,0.555862426757813
7159,0.632598876953125
7160,0.30914306640625
7162,0.18902587890625
7165,0.279190063476563
7166,0.705841064453125
7167,0.862472534179688
7168,0.56915283203125
7169,0.32916259765625
7170,0.375823974609375
7171,0.7791748046875
7172,0.34912109375
7173,0.332504272460938
7175,0.305862426757813
7177,0.679153442382813
7178,0.312515258789063
7183,0.309310913085938
7184,0.315872192382813
7185,0.4791259765625
7186,0.569137573242188
7187,0.059036254882813
7188,0.239273071289063
7268,0.349441528320313
7270,0.322723388671875
7274,0.132659912109375
7291,0.123199462890625
7292,0.22918701171875
7293,0.112655639648438
7294,0.312606811523438
7295,0.19610595703125
7296,0.19964599609375
7297,0.220138549804688
7298,0.253204345703125
7300,0.149871826171875
7301,0.083297729492188
7302,0.110061645507813
7303,0.12017822265625
7305,0.196945190429688
7306,0.213577270507813
7343,0.226852416992188
7345,0.140975952148438
7346,0.24273681640625
7347,0.292892456054688
7348,0.556808471679688
7349,0.530899047851563
7351,0.249801635742188
7352,0.249359130859375
7353,0.116455078125
7354,0.326736450195313
7355,0.073699951171875
7356,0.249862670898438
7357,0.197067260742188
7358,0.494110107421875
7359,0.140213012695313
7360,0.24017333984375
7361,0.256851196289063
7362,0.226715087890625
7363,0.49688720703125
7364,0.480575561523438
7367,0.187469482421875
7369,0.53643798828125
7371,0.344863891601563
7372,0.17779541015625
7375,0.127182006835938
7376,0.314376831054688
7377,0.220870971679688
7378,0.244049072265625
7379,0.104843139648438
7380,0.251052856445313
7382,0.094009399414063
7388,0.070358276367188
7417,0.705276489257813
8475,0.364639282226563
8487,0.327957153320313
8488,0.171295166015625
8489,0.111236572265625
8491,0.351287841796875
8492,0.32464599609375
8494,0.38800048828125
8513,0.050430297851563
8514,0.281265258789063
8518,0.226943969726563
8527,0.3668212890625
8529,0.346954345703125
8531,0.290084838867188
8533,0.246780395507813
8534,0.306686401367188
8536,0.281356811523438
8537,0.147964477539063
8538,0.097915649414063
8539,0.193588256835938
8541,0.237930297851563
8543,0.314743041992188
8544,0.2779541015625
8545,0.253372192382813
8546,0.2213134765625
8547,0.219985961914063
8548,0.120498657226563
8550,0.12701416015625
8551,0.14788818359375
8552,0.104598999023438
8553,0.354522705078125
8554,0.339981079101563
8556,0.07354736328125
8557,0.300155639648438
8558,0.4600830078125
8560,0.099258422851563
8561,0.179534912109375
8563,0.4571533203125
8574,0.284759521484375
8575,0.06756591796875
8578,0.206939697265625
8579,0.120513916015625
8580,0.133651733398438
8581,0.10711669921875
8582,0.147506713867188
8583,0.68798828125
8584,0.43145751953125
8585,0.154434204101563
8587,0.49468994140625
8588,0.561370849609375
8589,0.341384887695313
8590,0.554611206054688
8591,0.634567260742188
8592,0.241302490234375
8593,0.384719848632813
8594,0.391326904296875
8595,0.404678344726563
8596,0.331283569335938
8597,0.368011474609375
8598,0.291275024414063
8599,0.3212890625
8600,0.3079833984375
